Time,Resp,ECG,EDA,Trigger
0.297,0.0,0.0,0.0,-1.0
0.298,0.0,0.0,0.0,-1.0
0.299,0.0,0.0,0.0,-1.0
0.3,1.0,0.0,0.0,-1.0
0.301,0.0,0.0,0.0,-1.0
0.302,0.0,0.0,0.0,-1.0
0.303,0.0,0.0,0.0,-1.0
0.304,0.0,0.0,0.0,-1.0
0.305,0.0,0.0,0.0,-1.0
0.306,0.0,0.0,0.0,-1.0
0.307,0.0,0.0,0.0,-1.0
0.308,1.0,0.0,0.0,-1.0
0.309,0.0,0.0,0.0,-1.0
0.31,0.0,0.0,0.0,-1.0
0.311,0.0,0.0,0.0,-1.0
0.312,0.0,0.0,0.0,-1.0
0.313,0.0,0.0,0.0,-1.0
0.314,0.0,0.0,0.0,-1.0
0.315,0.0,0.0,0.0,-1.0
0.316,1.0,0.0,0.0,-1.0
0.317,0.0,0.0,0.0,-1.0
0.318,0.0,0.0,0.0,-1.0
0.319,0.0,0.0,0.0,-1.0
0.32,0.0,0.0,0.0,-1.0
0.321,0.0,0.0,0.0,-1.0
0.322,0.0,0.0,0.0,-1.0
0.323,0.0,0.0,0.0,-1.0
0.324,1.0,0.0,0.0,-1.0
0.325,0.0,0.0,0.0,-1.0
0.326,0.0,0.0,0.0,-1.0
0.327,0.0,0.0,0.0,-1.0
0.328,0.0,0.0,0.0,-1.0
0.329,0.0,0.0,0.0,-1.0
0.33,0.0,0.0,0.0,-1.0
0.331,0.0,0.0,0.0,-1.0
0.332,1.0,0.0,0.0,-1.0
0.333,0.0,0.0,0.0,-1.0
0.334,0.0,0.0,0.0,-1.0
0.335,0.0,0.0,0.0,-1.0
0.336,0.0,0.0,0.0,-1.0
0.337,0.0,0.0,0.0,-1.0
0.338,0.0,0.0,0.0,-1.0
0.339,0.0,0.0,0.0,-1.0
0.34,1.0,0.0,0.0,-1.0
0.341,0.0,0.0,0.0,-1.0
0.342,0.0,0.0,0.0,-1.0
0.343,0.0,0.0,0.0,-1.0
0.34400000000000003,0.0,0.0,0.0,-1.0
0.34500000000000003,0.0,0.0,0.0,-1.0
0.34600000000000003,0.0,0.0,0.0,-1.0
0.34700000000000003,0.0,0.0,0.0,-1.0
0.34800000000000003,1.0,0.0,0.0,-1.0
0.34900000000000003,0.0,0.0,0.0,-1.0
0.35000000000000003,0.0,0.0,0.0,-1.0
0.35100000000000003,0.0,0.0,0.0,-1.0
0.352,0.0,0.0,0.0,-1.0
0.353,0.0,0.0,0.0,-1.0
0.354,0.0,0.0,0.0,-1.0
0.355,0.0,0.0,0.0,-1.0
0.356,1.0,0.0,0.0,-1.0
0.357,0.0,0.0,0.0,-1.0
0.358,0.0,0.0,0.0,-1.0
0.359,0.0,0.0,0.0,-1.0
0.36,0.0,0.0,0.0,-1.0
0.361,0.0,0.0,0.0,-1.0
0.362,0.0,0.0,0.0,-1.0
0.363,0.0,0.0,0.0,-1.0
0.364,1.0,0.0,0.0,-1.0
0.365,0.0,0.0,0.0,-1.0
0.366,0.0,0.0,0.0,-1.0
0.367,0.0,0.0,0.0,-1.0
0.368,0.0,0.0,0.0,-1.0
0.369,0.0,0.0,0.0,-1.0
0.37,0.0,0.0,0.0,-1.0
0.371,0.0,0.0,0.0,-1.0
0.372,1.0,0.0,0.0,-1.0
0.373,0.0,0.0,0.0,-1.0
0.374,0.0,0.0,0.0,-1.0
0.375,0.0,0.0,0.0,-1.0
0.376,0.0,0.0,0.0,-1.0
0.377,0.0,0.0,0.0,-1.0
0.378,0.0,0.0,0.0,-1.0
0.379,0.0,0.0,0.0,-1.0
0.38,0.0,0.0,0.0,-1.0
0.381,0.0,0.0,0.0,-1.0
0.382,0.0,0.0,0.0,-1.0
0.383,0.0,0.0,0.0,-1.0
0.384,0.0,0.0,0.0,-1.0
0.385,0.0,0.0,0.0,-1.0
0.386,0.0,0.0,0.0,-1.0
0.387,0.0,0.0,0.0,-1.0
0.388,0.0,0.0,0.0,-1.0
0.389,0.0,0.0,0.0,-1.0
0.39,0.0,0.0,0.0,-1.0
0.391,0.0,0.0,0.0,-1.0
0.392,0.0,0.0,0.0,-1.0
0.393,0.0,0.0,0.0,-1.0
0.394,0.0,0.0,0.0,-1.0
0.395,0.0,0.0,0.0,-1.0
0.396,0.0,0.0,0.0,-1.0
0.397,0.0,0.0,0.0,-1.0
0.398,0.0,0.0,0.0,-1.0
0.399,0.0,0.0,0.0,-1.0
0.4,0.0,0.0,0.0,-1.0
0.401,0.0,0.0,0.0,-1.0
0.402,0.0,0.0,0.0,-1.0
0.403,0.0,0.0,0.0,-1.0
0.404,1.0,0.0,0.0,-1.0
0.405,0.0,0.0,0.0,-1.0
0.406,0.0,0.0,0.0,-1.0
0.40700000000000003,0.0,0.0,0.0,-1.0
0.40800000000000003,0.0,0.0,0.0,-1.0
0.40900000000000003,0.0,0.0,0.0,-1.0
0.41000000000000003,0.0,0.0,0.0,-1.0
0.41100000000000003,0.0,0.0,0.0,-1.0
0.41200000000000003,1.0,0.0,0.0,-1.0
0.41300000000000003,0.0,0.0,0.0,-1.0
0.41400000000000003,0.0,0.0,0.0,-1.0
0.41500000000000004,0.0,0.0,0.0,-1.0
0.41600000000000004,0.0,0.0,0.0,-1.0
0.417,0.0,0.0,0.0,-1.0
0.418,0.0,0.0,0.0,-1.0
0.419,0.0,0.0,0.0,-1.0
0.42,1.0,0.0,0.0,-1.0
0.421,0.0,0.0,0.0,-1.0
0.422,0.0,0.0,0.0,-1.0
0.423,0.0,0.0,0.0,-1.0
0.424,0.0,0.0,0.0,-1.0
0.425,0.0,0.0,0.0,-1.0
0.426,0.0,0.0,0.0,-1.0
0.427,0.0,0.0,0.0,-1.0
0.428,1.0,0.0,0.0,-1.0
0.429,0.0,0.0,0.0,-1.0
0.43,0.0,0.0,0.0,-1.0
0.431,0.0,0.0,0.0,-1.0
0.432,0.0,0.0,0.0,-1.0
0.433,0.0,0.0,0.0,-1.0
0.434,0.0,0.0,0.0,-1.0
0.435,0.0,0.0,0.0,-1.0
0.436,1.0,0.0,0.0,-1.0
0.437,0.0,0.0,0.0,-1.0
0.438,0.0,0.0,0.0,-1.0
0.439,0.0,0.0,0.0,-1.0
0.44,0.0,0.0,0.0,-1.0
0.441,0.0,0.0,0.0,-1.0
0.442,0.0,0.0,0.0,-1.0
0.443,0.0,0.0,0.0,-1.0
0.444,1.0,0.0,0.0,-1.0
0.445,0.0,0.0,0.0,-1.0
0.446,0.0,0.0,0.0,-1.0
0.447,0.0,0.0,0.0,-1.0
0.448,0.0,0.0,0.0,-1.0
0.449,0.0,0.0,0.0,-1.0
0.45,0.0,0.0,0.0,-1.0
0.451,0.0,0.0,0.0,-1.0
0.452,1.0,0.0,0.0,-1.0
0.453,0.0,0.0,0.0,-1.0
0.454,0.0,0.0,0.0,-1.0
0.455,0.0,0.0,0.0,-1.0
0.456,0.0,0.0,0.0,-1.0
0.457,0.0,0.0,0.0,-1.0
0.458,0.0,0.0,0.0,-1.0
0.459,0.0,0.0,0.0,-1.0
0.46,1.0,0.0,0.0,-1.0
0.461,0.0,0.0,0.0,-1.0
0.462,0.0,0.0,0.0,-1.0
0.463,0.0,0.0,0.0,-1.0
0.464,0.0,0.0,0.0,-1.0
0.465,0.0,0.0,0.0,-1.0
0.466,0.0,0.0,0.0,-1.0
0.467,0.0,0.0,0.0,-1.0
0.468,1.0,0.0,0.0,-1.0
0.46900000000000003,0.0,0.0,0.0,-1.0
0.47000000000000003,0.0,0.0,0.0,-1.0
0.47100000000000003,0.0,0.0,0.0,-1.0
0.47200000000000003,0.0,0.0,0.0,-1.0
0.47300000000000003,0.0,0.0,0.0,-1.0
0.47400000000000003,0.0,0.0,0.0,-1.0
0.47500000000000003,0.0,0.0,0.0,-1.0
0.47600000000000003,1.0,0.0,0.0,-1.0
0.47700000000000004,0.0,0.0,0.0,-1.0
0.47800000000000004,0.0,0.0,0.0,-1.0
0.47900000000000004,0.0,0.0,0.0,-1.0
0.48,0.0,0.0,0.0,-1.0
0.481,0.0,0.0,0.0,-1.0
0.482,0.0,0.0,0.0,-1.0
0.483,0.0,0.0,0.0,-1.0
0.484,1.0,0.0,0.0,-1.0
0.485,0.0,0.0,0.0,-1.0
0.486,0.0,0.0,0.0,-1.0
0.487,0.0,0.0,0.0,-1.0
0.488,0.0,0.0,0.0,-1.0
0.489,0.0,0.0,0.0,-1.0
0.49,0.0,0.0,0.0,-1.0
0.491,0.0,0.0,0.0,-1.0
0.492,0.0,0.0,0.0,-1.0
0.493,0.0,0.0,0.0,-1.0
0.494,0.0,0.0,0.0,-1.0
0.495,0.0,0.0,0.0,-1.0
0.496,0.0,0.0,0.0,-1.0
0.497,0.0,0.0,0.0,-1.0
0.498,0.0,0.0,0.0,-1.0
0.499,0.0,0.0,0.0,-1.0
0.5,0.0,0.0,0.0,-1.0
0.501,0.0,0.0,0.0,-1.0
0.502,0.0,0.0,0.0,-1.0
0.503,0.0,0.0,0.0,-1.0
0.504,0.0,0.0,0.0,-1.0
0.505,0.0,0.0,0.0,-1.0
0.506,0.0,0.0,0.0,-1.0
0.507,0.0,0.0,0.0,-1.0
0.508,0.0,0.0,0.0,-1.0
0.509,0.0,0.0,0.0,-1.0
0.51,0.0,0.0,0.0,-1.0
0.511,0.0,0.0,0.0,-1.0
0.512,0.0,0.0,0.0,-1.0
0.513,0.0,0.0,0.0,-1.0
0.514,0.0,0.0,0.0,-1.0
0.515,0.0,0.0,0.0,-1.0
0.516,1.0,0.0,0.0,-1.0
0.517,0.0,0.0,0.0,-1.0
0.518,0.0,0.0,0.0,-1.0
0.519,0.0,0.0,0.0,-1.0
0.52,0.0,0.0,0.0,-1.0
0.521,0.0,0.0,0.0,-1.0
0.522,0.0,0.0,0.0,-1.0
0.523,0.0,0.0,0.0,-1.0
0.524,1.0,0.0,0.0,-1.0
0.525,0.0,0.0,0.0,-1.0
0.526,0.0,0.0,0.0,-1.0
0.527,0.0,0.0,0.0,-1.0
0.528,0.0,0.0,0.0,-1.0
0.529,0.0,0.0,0.0,-1.0
0.53,0.0,0.0,0.0,-1.0
0.531,0.0,0.0,0.0,-1.0
0.532,1.0,0.0,0.0,-1.0
0.533,0.0,0.0,0.0,-1.0
0.534,0.0,0.0,0.0,-1.0
0.535,0.0,0.0,0.0,-1.0
0.536,0.0,0.0,0.0,-1.0
0.537,0.0,0.0,0.0,-1.0
0.538,0.0,0.0,0.0,-1.0
0.539,0.0,0.0,0.0,-1.0
0.54,1.0,0.0,0.0,-1.0
0.541,0.0,0.0,0.0,-1.0
0.542,0.0,0.0,0.0,-1.0
0.543,0.0,0.0,0.0,-1.0
0.544,0.0,0.0,0.0,-1.0
0.545,0.0,0.0,0.0,-1.0
0.546,0.0,0.0,0.0,-1.0
0.547,0.0,0.0,0.0,-1.0
0.548,1.0,0.0,0.0,-1.0
0.549,0.0,0.0,0.0,-1.0
0.55,0.0,0.0,0.0,-1.0
0.551,0.0,0.0,0.0,-1.0
0.552,0.0,0.0,0.0,-1.0
0.553,0.0,0.0,0.0,-1.0
0.554,0.0,0.0,0.0,-1.0
0.555,0.0,0.0,0.0,-1.0
0.556,1.0,0.0,0.0,-1.0
0.557,0.0,0.0,0.0,-1.0
0.558,0.0,0.0,0.0,-1.0
0.559,0.0,0.0,0.0,-1.0
0.56,0.0,0.0,0.0,-1.0
0.561,0.0,0.0,0.0,-1.0
0.562,0.0,0.0,0.0,-1.0
0.5630000000000001,0.0,0.0,0.0,-1.0
0.5640000000000001,1.0,0.0,0.0,-1.0
0.5650000000000001,0.0,0.0,0.0,-1.0
0.5660000000000001,0.0,0.0,0.0,-1.0
0.5670000000000001,0.0,0.0,0.0,-1.0
0.5680000000000001,0.0,0.0,0.0,-1.0
0.5690000000000001,0.0,0.0,0.0,-1.0
0.5700000000000001,0.0,0.0,0.0,-1.0
0.5710000000000001,0.0,0.0,0.0,-1.0
0.5720000000000001,1.0,0.0,0.0,-1.0
0.5730000000000001,0.0,0.0,0.0,-1.0
0.5740000000000001,0.0,0.0,0.0,-1.0
0.5750000000000001,0.0,0.0,0.0,-1.0
0.5760000000000001,0.0,0.0,0.0,-1.0
0.577,0.0,0.0,0.0,-1.0
0.578,0.0,0.0,0.0,-1.0
0.579,0.0,0.0,0.0,-1.0
0.58,1.0,0.0,0.0,-1.0
0.581,0.0,0.0,0.0,-1.0
0.582,0.0,0.0,0.0,-1.0
0.583,0.0,0.0,0.0,-1.0
0.584,0.0,0.0,0.0,-1.0
0.585,0.0,0.0,0.0,-1.0
0.586,0.0,0.0,0.0,-1.0
0.587,0.0,0.0,0.0,-1.0
0.588,1.0,0.0,0.0,-1.0
0.589,0.0,0.0,0.0,-1.0
0.59,0.0,0.0,0.0,-1.0
0.591,0.0,0.0,0.0,-1.0
0.592,0.0,0.0,0.0,-1.0
0.593,0.0,0.0,0.0,-1.0
0.594,0.0,0.0,0.0,-1.0
0.595,0.0,0.0,0.0,-1.0
0.596,1.0,0.0,0.0,-1.0
0.597,0.0,0.0,0.0,-1.0
0.598,0.0,0.0,0.0,-1.0
0.599,0.0,0.0,0.0,-1.0
0.6,0.0,0.0,0.0,-1.0
0.601,0.0,0.0,0.0,-1.0
0.602,0.0,0.0,0.0,-1.0
0.603,0.0,0.0,0.0,-1.0
0.604,0.0,0.0,0.0,-1.0
0.605,0.0,0.0,0.0,-1.0
0.606,0.0,0.0,0.0,-1.0
0.607,0.0,0.0,0.0,-1.0
0.608,0.0,0.0,0.0,-1.0
0.609,0.0,0.0,0.0,-1.0
0.61,0.0,0.0,0.0,-1.0
0.611,0.0,0.0,0.0,-1.0
0.612,0.0,0.0,0.0,-1.0
0.613,0.0,0.0,0.0,-1.0
0.614,0.0,0.0,0.0,-1.0
0.615,0.0,0.0,0.0,-1.0
0.616,0.0,0.0,0.0,-1.0
0.617,0.0,0.0,0.0,-1.0
0.618,0.0,0.0,0.0,-1.0
0.619,0.0,0.0,0.0,-1.0
0.62,1.0,0.0,0.0,-1.0
0.621,0.0,0.0,0.0,-1.0
0.622,0.0,0.0,0.0,-1.0
0.623,0.0,0.0,0.0,-1.0
0.624,0.0,0.0,0.0,-1.0
0.625,0.0,0.0,0.0,-1.0
0.626,0.0,0.0,0.0,-1.0
0.627,0.0,0.0,0.0,-1.0
0.628,1.0,0.0,0.0,-1.0
0.629,0.0,0.0,0.0,-1.0
0.63,0.0,0.0,0.0,-1.0
0.631,0.0,0.0,0.0,-1.0
0.632,0.0,0.0,0.0,-1.0
0.633,0.0,0.0,0.0,-1.0
0.634,0.0,0.0,0.0,-1.0
0.635,0.0,0.0,0.0,-1.0
0.636,1.0,0.0,0.0,-1.0
0.637,0.0,0.0,0.0,-1.0
0.638,0.0,0.0,0.0,-1.0
0.639,0.0,0.0,0.0,-1.0
0.64,0.0,0.0,0.0,-1.0
0.641,0.0,0.0,0.0,-1.0
0.642,0.0,0.0,0.0,-1.0
0.643,0.0,0.0,0.0,-1.0
